"iri","name","vzorec","vetaR","vetaS"
"http://linked.opendata.cz/resource/domain/irz/latka/zinek-a-sloučeniny-jako-zn-","zinek a sloučeniny (jako Zn)","Zn","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/55","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/zinek-a-sloučeniny-jako-zn-","zinek a sloučeniny (jako Zn)","Zn","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/55","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R23/24/25","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R23/24/25","http://linked.opendata.cz/resource/domain/irz/vetaS/S13"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R23/24/25","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R23/24/25","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R23/24/25","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R36/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R36/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S13"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R36/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R36/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R36/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S13"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/lindan","lindan","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R21/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R21/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R21/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S36/37"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R21/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S36/37"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S36/37"
"http://linked.opendata.cz/resource/domain/irz/latka/chlordan","chlordan","C10H6Cl8","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S23"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S13"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S46"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S37"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S23"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S13"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S46"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S37"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R22","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S23"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S13"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S46"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S37"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R48/22","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S23"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S13"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S46"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S37"
"http://linked.opendata.cz/resource/domain/irz/latka/diuron","diuron","C9H10Cl2N2O","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/xyleny","xyleny","C8H10","http://linked.opendata.cz/resource/domain/irz/vetaR/R10","http://linked.opendata.cz/resource/domain/irz/vetaS/S25"
"http://linked.opendata.cz/resource/domain/irz/latka/xyleny","xyleny","C8H10","http://linked.opendata.cz/resource/domain/irz/vetaR/R10","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/xyleny","xyleny","C8H10","http://linked.opendata.cz/resource/domain/irz/vetaR/R20/21","http://linked.opendata.cz/resource/domain/irz/vetaS/S25"
"http://linked.opendata.cz/resource/domain/irz/latka/xyleny","xyleny","C8H10","http://linked.opendata.cz/resource/domain/irz/vetaR/R20/21","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/xyleny","xyleny","C8H10","http://linked.opendata.cz/resource/domain/irz/vetaR/R38","http://linked.opendata.cz/resource/domain/irz/vetaS/S25"
"http://linked.opendata.cz/resource/domain/irz/latka/xyleny","xyleny","C8H10","http://linked.opendata.cz/resource/domain/irz/vetaR/R38","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/benzo-g,h,i-pe­rylen","benzo(g,h,i)pe­rylen","C22H12","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/benzo-g,h,i-pe­rylen","benzo(g,h,i)pe­rylen","C22H12","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/anthracen","anthracen","C14H10","http://linked.opendata.cz/resource/domain/irz/vetaR/36/37/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/anthracen","anthracen","C14H10","http://linked.opendata.cz/resource/domain/irz/vetaR/42","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/anthracen","anthracen","C14H10","http://linked.opendata.cz/resource/domain/irz/vetaR/43","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R20","http://linked.opendata.cz/resource/domain/irz/vetaS/S24/25"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R20","http://linked.opendata.cz/resource/domain/irz/vetaS/S59"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R20","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R20","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R59","http://linked.opendata.cz/resource/domain/irz/vetaS/S24/25"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R59","http://linked.opendata.cz/resource/domain/irz/vetaS/S59"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R59","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,1-trichlorethan","1,1,1-trichlorethan","C2H3Cl3","http://linked.opendata.cz/resource/domain/irz/vetaR/R59","http://linked.opendata.cz/resource/domain/irz/vetaS/S2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R26/27","http://linked.opendata.cz/resource/domain/irz/vetaS/S38"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R26/27","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R26/27","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R26/27","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R51/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S38"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R51/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R51/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,1,2,2-tetrachlorethan","1,1,2,2-tetrachlorethan","C2H2Cl4","http://linked.opendata.cz/resource/domain/irz/vetaR/R51/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R25","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R25","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R25","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R25","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R25","http://linked.opendata.cz/resource/domain/irz/vetaS/S36/37"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R25","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R21","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R21","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R21","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R21","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R21","http://linked.opendata.cz/resource/domain/irz/vetaS/S36/37"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R21","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S36/37"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R40","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S1/2"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S60"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S61"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S36/37"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2,3,4,5,6-hexachlorcyklohexan-hch-","1,2,3,4,5,6-hexachlorcyklohexan (HCH)","C6H6Cl6","http://linked.opendata.cz/resource/domain/irz/vetaR/R50/53","http://linked.opendata.cz/resource/domain/irz/vetaS/S22"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2-dichlorethan-dce-","1,2-dichlorethan (DCE)","C2H4Cl2","http://linked.opendata.cz/resource/domain/irz/vetaR/R36/37/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S53"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2-dichlorethan-dce-","1,2-dichlorethan (DCE)","C2H4Cl2","http://linked.opendata.cz/resource/domain/irz/vetaR/R36/37/38","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2-dichlorethan-dce-","1,2-dichlorethan (DCE)","C2H4Cl2","http://linked.opendata.cz/resource/domain/irz/vetaR/R45","http://linked.opendata.cz/resource/domain/irz/vetaS/S53"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2-dichlorethan-dce-","1,2-dichlorethan (DCE)","C2H4Cl2","http://linked.opendata.cz/resource/domain/irz/vetaR/R45","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2-dichlorethan-dce-","1,2-dichlorethan (DCE)","C2H4Cl2","http://linked.opendata.cz/resource/domain/irz/vetaR/R11","http://linked.opendata.cz/resource/domain/irz/vetaS/S53"
"http://linked.opendata.cz/resource/domain/irz/latka/1,2-dichlorethan-dce-","1,2-dichlorethan (DCE)","C2H4Cl2","http://linked.opendata.cz/resource/domain/irz/vetaR/R11","http://linked.opendata.cz/resource/domain/irz/vetaS/S45"
